Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,1,,14.29%
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,1,,14.29%
5000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
5002,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
5006,,,,,,,,,,,,,,,,,,,,,
Polling Place,36,23.38%,0,,0%,1,0.65%,0,,0%,0,,0%,,0,,0%,,79,,51.3%
Vote by Mail,56,22.95%,0,,0%,3,1.23%,0,,0%,0,,0%,,6,,2.46%,,85,,34.84%
Total,92,23.12%,0,,0%,4,1.01%,0,,0%,0,,0%,,6,,1.51%,,164,,41.21%
5008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,5,,33.33%
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,5,,33.33%
5030,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
4000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,2,,28.57%,,0,,0%,,0,,0%
Vote by Mail,0,0%,2,,5%,0,0%,0,,0%,7,,17.5%,,0,,0%,,0,,0%
Total,0,0%,2,,4.26%,0,0%,0,,0%,9,,19.15%,,0,,0%,,0,,0%
4100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,4,,12.5%,,0,,0%,,0,,0%
Vote by Mail,0,0%,2,,3.39%,0,0%,0,,0%,5,,8.47%,,0,,0%,,0,,0%
Total,0,0%,2,,2.2%,0,0%,0,,0%,9,,9.89%,,0,,0%,,0,,0%
4102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,5,,71.43%,,0,,0%,,0,,0%
Total,0,0%,0,,0%,0,0%,0,,0%,5,,71.43%,,0,,0%,,0,,0%
5000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
5002,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
5006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,5,,3.25%,,0,,0%,,0,,0%
Vote by Mail,0,0%,1,,0.41%,0,0%,0,,0%,26,,10.66%,,0,,0%,,0,,0%
Total,0,0%,1,,0.25%,0,0%,0,,0%,31,,7.79%,,0,,0%,,0,,0%
5008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0%,1,,6.67%,0,0%,0,,0%,5,,33.33%,,0,,0%,,0,,0%
Total,0,0%,1,,6.67%,0,0%,0,,0%,5,,33.33%,,0,,0%,,0,,0%
5030,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
4000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,2,,28.57%,0,0%,0,,0%,7,,0,,,0%,0,,,0%,
Vote by Mail,2,5%,8,,20%,0,0%,0,,0%,40,,0,,,0%,0,,,0%,
Total,2,4.26%,10,,21.28%,0,0%,0,,0%,47,,0,,,0%,0,,,0%,
4100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,23,,71.88%,0,0%,0,,0%,32,,0,,,0%,0,,,0%,
Vote by Mail,2,3.39%,19,,32.2%,1,1.69%,0,,0%,59,,0,,,0%,0,,,0%,
Total,2,2.2%,42,,46.15%,1,1.1%,0,,0%,91,,0,,,0%,0,,,0%,
4102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,1,14.29%,0,,0%,0,0%,0,,0%,7,,0,,,0%,0,,,0%,
Total,1,14.29%,0,,0%,0,0%,0,,0%,7,,0,,,0%,0,,,0%,
5000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
5002,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
5006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,33,,21.43%,0,0%,0,,0%,154,,0,,,0%,0,,,0%,
Vote by Mail,16,6.56%,51,,20.9%,0,0%,0,,0%,244,,0,,,0%,0,,,0%,
Total,16,4.02%,84,,21.11%,0,0%,0,,0%,398,,0,,,0%,0,,,0%,
5008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,0%,4,,26.67%,0,0%,0,,0%,15,,0,,,0%,0,,,0%,
Total,0,0%,4,,26.67%,0,0%,0,,0%,15,,0,,,0%,0,,,0%,
5030,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
4000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
4100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
4102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
5000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
5002,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
5006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
5008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
5030,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
5100,,,,,,,,5100,,,,,,,,,,,,,
Polling Place,0,6,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,4,6,,,,,,Vote by Mail,,,,****,,****,,****,,****,,,
Total,4,6,,,,,,Total,,,,****,,****,,****,,****,,,
5102,,,,,,,,5102,,,,,,,,,,,,,
Polling Place,0,2,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,2,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,2,,,,,,Total,,,,0,,,,0,,,,,
5110,,,,,,,,5110,,,,,,,,,,,,,
Polling Place,0,8,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,2,8,,,,,,Vote by Mail,,,,****,,****,,****,,****,,,
Total,2,8,,,,,,Total,,,,****,,****,,****,,****,,,
5200,,,,,,,,5200,,,,,,,,,,,,,
Polling Place,0,0,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,0,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,0,,,,,,Total,,,,0,,,,0,,,,,
7000,,,,,,,,7000,,,,,,,,,,,,,
Polling Place,107,297,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,123,297,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,230,297,,,,,,Total,,,,0,,0%,,0,,0%,,,
7002,,,,,,,,7002,,,,,,,,,,,,,
Polling Place,31,158,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,123,158,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,154,158,,,,,,Total,,,,0,,0%,,0,,0%,,,
7004,,,,,,,,7004,,,,,,,,,,,,,
Polling Place,85,349,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,179,349,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,264,349,,,,,,Total,,,,0,,0%,,0,,0%,,,
7006,,,,,,,,7006,,,,,,,,,,,,,
Polling Place,101,375,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,173,375,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,274,375,,,,,,Total,,,,0,,0%,,0,,0%,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
5100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
5102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
5110,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
5200,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
7000,,,,,,,,,,,,,,,,,,,,,
Polling Place,8,7.77%,0,,0%,1,0.97%,0,,0%,0,,0%,,0,,0%,,52,,50.49%
Vote by Mail,15,12.4%,1,,0.83%,2,1.65%,0,,0%,0,,0%,,7,,5.79%,,39,,32.23%
Total,23,10.27%,1,,0.45%,3,1.34%,0,,0%,0,,0%,,7,,3.13%,,91,,40.63%
7002,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,3.23%,0,,0%,0,0%,0,,0%,1,,3.23%,,0,,0%,,8,,25.81%
Vote by Mail,18,14.75%,0,,0%,1,0.82%,0,,0%,0,,0%,,4,,3.28%,,28,,22.95%
Total,19,12.42%,0,,0%,1,0.65%,0,,0%,1,,0.65%,,4,,2.61%,,36,,23.53%
7004,,,,,,,,,,,,,,,,,,,,,
Polling Place,10,11.9%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,25,,29.76%
Vote by Mail,21,11.93%,0,,0%,0,0%,0,,0%,0,,0%,,6,,3.41%,,53,,30.11%
Total,31,11.92%,0,,0%,0,0%,0,,0%,0,,0%,,6,,2.31%,,78,,30%
7006,,,,,,,,,,,,,,,,,,,,,
Polling Place,8,7.92%,0,,0%,2,1.98%,0,,0%,0,,0%,,0,,0%,,43,,42.57%
Vote by Mail,23,13.69%,1,,0.6%,0,0%,0,,0%,0,,0%,,9,,5.36%,,44,,26.19%
Total,31,11.52%,1,,0.37%,2,0.74%,0,,0%,0,,0%,,9,,3.35%,,87,,32.34%
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
5100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
5102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
5110,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
5200,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
7000,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,0.97%,1,,0.97%,0,0%,0,,0%,6,,5.83%,,0,,0%,,1,,0.97%
Vote by Mail,0,0%,3,,2.48%,0,0%,0,,0%,19,,15.7%,,0,,0%,,0,,0%
Total,1,0.45%,4,,1.79%,0,0%,0,,0%,25,,11.16%,,0,,0%,,1,,0.45%
7002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,3,,9.68%,,0,,0%,,0,,0%
Vote by Mail,0,0%,3,,2.46%,0,0%,0,,0%,27,,22.13%,,0,,0%,,0,,0%
Total,0,0%,3,,1.96%,0,0%,0,,0%,30,,19.61%,,0,,0%,,0,,0%
7004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,5,,5.95%,,0,,0%,,0,,0%
Vote by Mail,0,0%,4,,2.27%,1,0.57%,0,,0%,22,,12.5%,,0,,0%,,0,,0%
Total,0,0%,4,,1.54%,1,0.38%,0,,0%,27,,10.38%,,0,,0%,,0,,0%
7006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,6,,5.94%,,0,,0%,,0,,0%
Vote by Mail,0,0%,4,,2.38%,0,0%,0,,0%,19,,11.31%,,0,,0%,,0,,0%
Total,0,0%,4,,1.49%,0,0%,0,,0%,25,,9.29%,,0,,0%,,0,,0%
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
5100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
5102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
5110,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
5200,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
7000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,32,,31.07%,1,0.97%,0,,0%,103,,0,,,0%,0,,,0%,
Vote by Mail,16,13.22%,18,,14.88%,1,0.83%,0,,0%,121,,0,,,0%,0,,,0%,
Total,16,7.14%,50,,22.32%,2,0.89%,0,,0%,224,,0,,,0%,0,,,0%,
7002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,18,,58.06%,0,0%,0,,0%,31,,0,,,0%,0,,,0%,
Vote by Mail,9,7.38%,32,,26.23%,0,0%,0,,0%,122,,0,,,0%,0,,,0%,
Total,9,5.88%,50,,32.68%,0,0%,0,,0%,153,,0,,,0%,0,,,0%,
7004,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,1.19%,43,,51.19%,0,0%,0,,0%,84,,0,,,0%,0,,,0%,
Vote by Mail,12,6.82%,55,,31.25%,2,1.14%,0,,0%,176,,0,,,0%,0,,,0%,
Total,13,5%,98,,37.69%,2,0.77%,0,,0%,260,,0,,,0%,0,,,0%,
7006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,42,,41.58%,0,0%,0,,0%,101,,0,,,0%,0,,,0%,
Vote by Mail,6,3.57%,62,,36.9%,0,0%,0,,0%,168,,0,,,0%,0,,,0%,
Total,6,2.23%,104,,38.66%,0,0%,0,,0%,269,,0,,,0%,0,,,0%,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
5100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
5102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
5110,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
5200,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
7000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
7002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
7004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
7006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
7010,,,,,,,,7010,,,,,,,,,,,,,
Polling Place,103,399,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,185,399,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,288,399,,,,,,Total,,,,0,,0%,,0,,0%,,,
7012,,,,,,,,7012,,,,,,,,,,,,,
Polling Place,116,427,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,220,427,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,336,427,,,,,,Total,,,,0,,0%,,0,,0%,,,
7014,,,,,,,,7014,,,,,,,,,,,,,
Polling Place,130,432,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,215,432,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,345,432,,,,,,Total,,,,0,,0%,,0,,0%,,,
7018,,,,,,,,7018,,,,,,,,,,,,,
Polling Place,119,607,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,237,607,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,356,607,,,,,,Total,,,,0,,0%,,0,,0%,,,
7020,,,,,,,,7020,,,,,,,,,,,,,
Polling Place,152,519,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,236,519,,,,,,Vote by Mail,,,,1,,0.43%,,0,,0%,,,
Total,388,519,,,,,,Total,,,,1,,0.27%,,0,,0%,,,
7022,,,,,,,,7022,,,,,,,,,,,,,
Polling Place,102,428,,,,,,Polling Place,,,,1,,1%,,0,,0%,,,
Vote by Mail,251,428,,,,,,Vote by Mail,,,,1,,0.4%,,0,,0%,,,
Total,353,428,,,,,,Total,,,,2,,0.57%,,0,,0%,,,
7024,,,,,,,,7024,,,,,,,,,,,,,
Polling Place,93,465,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,285,465,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,378,465,,,,,,Total,,,,0,,0%,,0,,0%,,,
7028,,,,,,,,7028,,,,,,,,,,,,,
Polling Place,145,609,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,343,609,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,488,609,,,,,,Total,,,,0,,0%,,0,,0%,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
7010,,,,,,,,,,,,,,,,,,,,,
Polling Place,11,10.68%,0,,0%,1,0.97%,0,,0%,2,,1.94%,,0,,0%,,34,,33.01%
Vote by Mail,27,15.08%,1,,0.56%,0,0%,0,,0%,0,,0%,,8,,4.47%,,48,,26.82%
Total,38,13.48%,1,,0.35%,1,0.35%,0,,0%,2,,0.71%,,8,,2.84%,,82,,29.08%
7012,,,,,,,,,,,,,,,,,,,,,
Polling Place,12,11.11%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,39,,36.11%
Vote by Mail,24,11.27%,1,,0.47%,3,1.41%,0,,0%,0,,0%,,9,,4.23%,,62,,29.11%
Total,36,11.21%,1,,0.31%,3,0.93%,0,,0%,0,,0%,,9,,2.8%,,101,,31.46%
7014,,,,,,,,,,,,,,,,,,,,,
Polling Place,12,9.23%,0,,0%,1,0.77%,0,,0%,0,,0%,,0,,0%,,44,,33.85%
Vote by Mail,25,11.9%,0,,0%,2,0.95%,0,,0%,1,,0.48%,,8,,3.81%,,61,,29.05%
Total,37,10.88%,0,,0%,3,0.88%,0,,0%,1,,0.29%,,8,,2.35%,,105,,30.88%
7018,,,,,,,,,,,,,,,,,,,,,
Polling Place,7,6.03%,0,,0%,0,0%,0,,0%,1,,0.86%,,0,,0%,,49,,42.24%
Vote by Mail,27,11.64%,0,,0%,2,0.86%,1,,0.43%,0,,0%,,6,,2.59%,,77,,33.19%
Total,34,9.77%,0,,0%,2,0.57%,1,,0.29%,1,,0.29%,,6,,1.72%,,126,,36.21%
7020,,,,,,,,,,,,,,,,,,,,,
Polling Place,18,12.5%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,55,,38.19%
Vote by Mail,33,14.35%,0,,0%,1,0.43%,0,,0%,0,,0%,,5,,2.17%,,63,,27.39%
Total,51,13.64%,0,,0%,1,0.27%,0,,0%,0,,0%,,5,,1.34%,,118,,31.55%
7022,,,,,,,,,,,,,,,,,,,,,
Polling Place,11,11%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,31,,31%
Vote by Mail,45,18.15%,1,,0.4%,1,0.4%,1,,0.4%,0,,0%,,13,,5.24%,,60,,24.19%
Total,56,16.09%,1,,0.29%,1,0.29%,1,,0.29%,0,,0%,,13,,3.74%,,91,,26.15%
7024,,,,,,,,,,,,,,,,,,,,,
