Polling Place,154,493,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,245,493,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,399,493,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0005008,,,,,,,,0005008,,,,,,,,,,,,,
Polling Place,0,34,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,15,34,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,15,34,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0005030,,,,,,,,0005030,,,,,,,,,,,,,
Polling Place,0,0,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,0,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,0,,,,,,Total,,,,0,,,,0,,,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
0004000,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,14.29%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,2,,28.57%
Vote by Mail,1,2.50%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,2,,5.00%,,18,,45.00%
Total,2,4.26%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,2,,4.26%,,20,,42.55%
0004100,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,3.13%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,4,,12.50%
Vote by Mail,0,0.00%,1,,1.69%,0,0.00%,1,,1.69%,0,,0.00%,,1,,1.69%,,27,,45.76%
Total,1,1.10%,1,,1.10%,0,0.00%,1,,1.10%,0,,0.00%,,1,,1.10%,,31,,34.07%
0004102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,1,,14.29%
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,1,,14.29%
0005000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0005002,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0005006,,,,,,,,,,,,,,,,,,,,,
Polling Place,36,23.38%,0,,0.00%,1,0.65%,0,,0.00%,0,,0.00%,,0,,0.00%,,79,,51.30%
Vote by Mail,56,22.95%,0,,0.00%,3,1.23%,0,,0.00%,0,,0.00%,,6,,2.46%,,85,,34.84%
Total,92,23.12%,0,,0.00%,4,1.01%,0,,0.00%,0,,0.00%,,6,,1.51%,,164,,41.21%
0005008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,5,,33.33%
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,5,,33.33%
0005030,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
0004000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,2,,28.57%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,2,,5.00%,0,0.00%,0,,0.00%,7,,17.50%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,2,,4.26%,0,0.00%,0,,0.00%,9,,19.15%,,0,,0.00%,,0,,0.00%
0004100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,4,,12.50%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,2,,3.39%,0,0.00%,0,,0.00%,5,,8.47%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,2,,2.20%,0,0.00%,0,,0.00%,9,,9.89%,,0,,0.00%,,0,,0.00%
0004102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,5,,71.43%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,5,,71.43%,,0,,0.00%,,0,,0.00%
0005000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0005002,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0005006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,5,,3.25%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,1,,0.41%,0,0.00%,0,,0.00%,26,,10.66%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,1,,0.25%,0,0.00%,0,,0.00%,31,,7.79%,,0,,0.00%,,0,,0.00%
0005008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0.00%,1,,6.67%,0,0.00%,0,,0.00%,5,,33.33%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,1,,6.67%,0,0.00%,0,,0.00%,5,,33.33%,,0,,0.00%,,0,,0.00%
0005030,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
0004000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,2,,28.57%,0,0.00%,0,,0.00%,7,,0,,,0.00%,0,,,0.00%,
Vote by Mail,2,5.00%,8,,20.00%,0,0.00%,0,,0.00%,40,,0,,,0.00%,0,,,0.00%,
Total,2,4.26%,10,,21.28%,0,0.00%,0,,0.00%,47,,0,,,0.00%,0,,,0.00%,
0004100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,23,,71.88%,0,0.00%,0,,0.00%,32,,0,,,0.00%,0,,,0.00%,
Vote by Mail,2,3.39%,19,,32.20%,1,1.69%,0,,0.00%,59,,0,,,0.00%,0,,,0.00%,
Total,2,2.20%,42,,46.15%,1,1.10%,0,,0.00%,91,,0,,,0.00%,0,,,0.00%,
0004102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,1,14.29%,0,,0.00%,0,0.00%,0,,0.00%,7,,0,,,0.00%,0,,,0.00%,
Total,1,14.29%,0,,0.00%,0,0.00%,0,,0.00%,7,,0,,,0.00%,0,,,0.00%,
0005000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
0005002,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
0005006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,33,,21.43%,0,0.00%,0,,0.00%,154,,0,,,0.00%,0,,,0.00%,
Vote by Mail,16,6.56%,51,,20.90%,0,0.00%,0,,0.00%,244,,0,,,0.00%,0,,,0.00%,
Total,16,4.02%,84,,21.11%,0,0.00%,0,,0.00%,398,,0,,,0.00%,0,,,0.00%,
0005008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,0.00%,4,,26.67%,0,0.00%,0,,0.00%,15,,0,,,0.00%,0,,,0.00%,
Total,0,0.00%,4,,26.67%,0,0.00%,0,,0.00%,15,,0,,,0.00%,0,,,0.00%,
0005030,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
0004000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0004100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0004102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0005000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
0005002,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
0005006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0005008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0005030,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
0005100,,,,,,,,0005100,,,,,,,,,,,,,
Polling Place,0,6,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,4,6,,,,,,Vote by Mail,,,,****,,****,,****,,****,,,
Total,4,6,,,,,,Total,,,,****,,****,,****,,****,,,
0005102,,,,,,,,0005102,,,,,,,,,,,,,
Polling Place,0,2,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,2,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,2,,,,,,Total,,,,0,,,,0,,,,,
0005110,,,,,,,,0005110,,,,,,,,,,,,,
Polling Place,0,8,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,2,8,,,,,,Vote by Mail,,,,****,,****,,****,,****,,,
Total,2,8,,,,,,Total,,,,****,,****,,****,,****,,,
0005200,,,,,,,,0005200,,,,,,,,,,,,,
Polling Place,0,0,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,0,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,0,,,,,,Total,,,,0,,,,0,,,,,
0007000,,,,,,,,0007000,,,,,,,,,,,,,
Polling Place,107,297,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,123,297,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,230,297,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0007002,,,,,,,,0007002,,,,,,,,,,,,,
Polling Place,31,158,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,123,158,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,154,158,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0007004,,,,,,,,0007004,,,,,,,,,,,,,
Polling Place,85,349,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,179,349,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,264,349,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0007006,,,,,,,,0007006,,,,,,,,,,,,,
Polling Place,101,375,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,173,375,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,274,375,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
0005100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0005102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0005110,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0005200,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0007000,,,,,,,,,,,,,,,,,,,,,
Polling Place,8,7.77%,0,,0.00%,1,0.97%,0,,0.00%,0,,0.00%,,0,,0.00%,,52,,50.49%
Vote by Mail,15,12.40%,1,,0.83%,2,1.65%,0,,0.00%,0,,0.00%,,7,,5.79%,,39,,32.23%
Total,23,10.27%,1,,0.45%,3,1.34%,0,,0.00%,0,,0.00%,,7,,3.13%,,91,,40.63%
0007002,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,3.23%,0,,0.00%,0,0.00%,0,,0.00%,1,,3.23%,,0,,0.00%,,8,,25.81%
Vote by Mail,18,14.75%,0,,0.00%,1,0.82%,0,,0.00%,0,,0.00%,,4,,3.28%,,28,,22.95%
Total,19,12.42%,0,,0.00%,1,0.65%,0,,0.00%,1,,0.65%,,4,,2.61%,,36,,23.53%
0007004,,,,,,,,,,,,,,,,,,,,,
Polling Place,10,11.90%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,25,,29.76%
Vote by Mail,21,11.93%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,6,,3.41%,,53,,30.11%
Total,31,11.92%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,6,,2.31%,,78,,30.00%
0007006,,,,,,,,,,,,,,,,,,,,,
Polling Place,8,7.92%,0,,0.00%,2,1.98%,0,,0.00%,0,,0.00%,,0,,0.00%,,43,,42.57%
Vote by Mail,23,13.69%,1,,0.60%,0,0.00%,0,,0.00%,0,,0.00%,,9,,5.36%,,44,,26.19%
Total,31,11.52%,1,,0.37%,2,0.74%,0,,0.00%,0,,0.00%,,9,,3.35%,,87,,32.34%
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
0005100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0005102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0005110,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0005200,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0007000,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,0.97%,1,,0.97%,0,0.00%,0,,0.00%,6,,5.83%,,0,,0.00%,,1,,0.97%
Vote by Mail,0,0.00%,3,,2.48%,0,0.00%,0,,0.00%,19,,15.70%,,0,,0.00%,,0,,0.00%
Total,1,0.45%,4,,1.79%,0,0.00%,0,,0.00%,25,,11.16%,,0,,0.00%,,1,,0.45%
0007002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,3,,9.68%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,3,,2.46%,0,0.00%,0,,0.00%,27,,22.13%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,3,,1.96%,0,0.00%,0,,0.00%,30,,19.61%,,0,,0.00%,,0,,0.00%
0007004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,5,,5.95%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,4,,2.27%,1,0.57%,0,,0.00%,22,,12.50%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,4,,1.54%,1,0.38%,0,,0.00%,27,,10.38%,,0,,0.00%,,0,,0.00%
0007006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,6,,5.94%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,4,,2.38%,0,0.00%,0,,0.00%,19,,11.31%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,4,,1.49%,0,0.00%,0,,0.00%,25,,9.29%,,0,,0.00%,,0,,0.00%
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
0005100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
0005102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
0005110,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
0005200,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
0007000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,32,,31.07%,1,0.97%,0,,0.00%,103,,0,,,0.00%,0,,,0.00%,
Vote by Mail,16,13.22%,18,,14.88%,1,0.83%,0,,0.00%,121,,0,,,0.00%,0,,,0.00%,
Total,16,7.14%,50,,22.32%,2,0.89%,0,,0.00%,224,,0,,,0.00%,0,,,0.00%,
0007002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,18,,58.06%,0,0.00%,0,,0.00%,31,,0,,,0.00%,0,,,0.00%,
Vote by Mail,9,7.38%,32,,26.23%,0,0.00%,0,,0.00%,122,,0,,,0.00%,0,,,0.00%,
Total,9,5.88%,50,,32.68%,0,0.00%,0,,0.00%,153,,0,,,0.00%,0,,,0.00%,
0007004,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,1.19%,43,,51.19%,0,0.00%,0,,0.00%,84,,0,,,0.00%,0,,,0.00%,
Vote by Mail,12,6.82%,55,,31.25%,2,1.14%,0,,0.00%,176,,0,,,0.00%,0,,,0.00%,
Total,13,5.00%,98,,37.69%,2,0.77%,0,,0.00%,260,,0,,,0.00%,0,,,0.00%,
0007006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,42,,41.58%,0,0.00%,0,,0.00%,101,,0,,,0.00%,0,,,0.00%,
Vote by Mail,6,3.57%,62,,36.90%,0,0.00%,0,,0.00%,168,,0,,,0.00%,0,,,0.00%,
Total,6,2.23%,104,,38.66%,0,0.00%,0,,0.00%,269,,0,,,0.00%,0,,,0.00%,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
0005100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
0005102,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
0005110,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
0005200,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
0007000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0007002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0007004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0007006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
0007010,,,,,,,,0007010,,,,,,,,,,,,,
Polling Place,103,399,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,185,399,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,288,399,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0007012,,,,,,,,0007012,,,,,,,,,,,,,
Polling Place,116,427,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,220,427,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,336,427,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0007014,,,,,,,,0007014,,,,,,,,,,,,,
Polling Place,130,432,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,215,432,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,345,432,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
